
2285157,135,Grizzlies_Timberwolves,616,65.0,17.0,493.0,2015-02-16 13:01:13.922000

2285153,135,Clippers_Timberwolves,761,66.0,10.0,465.0,2015-02-16 13:01:13.922000

2285219,135,Nuggets_Timberwolves,703,48.07,6,235,2015-02-16 13:01:13.922000

2285851,135,Trail Blazers_Timberwolves,490,62.0,15.0,465.0,2015-02-16 13:01:13.922000

2285151,135,Nets_Timberwolves,666,50.0,6.0,336.0,2015-02-16 13:01:13.922000

2285772,135,Hornets_Timberwolves,644,58.03,7,336,2015-02-16 13:01:13.922000

2285150,135,Lakers_Timberwolves,726,79.0,10.0,516.0,2015-02-16 13:01:13.922000

2285148,135,Jazz_Timberwolves,607,45.7,7,200,2015-02-16 13:01:13.923000

2285149,135,Raptors_Timberwolves,608,39.0,5.0,228.0,2015-02-16 13:01:13.923000

2285147,135,Magic_Timberwolves,763,52.0,7.0,336.0,2015-02-16 13:01:13.923000

2285145,135,Pelicans_Timberwolves,717,33.0,4.0,209.0,2015-02-16 13:01:13.923000

2285146,135,Thunder_Timberwolves,595,77.0,15.0,465.0,2015-02-16 13:01:13.923000

2285421,208,Mavericks_Thunder,238,129.5,35.0,868.0,2015-02-16 13:01:14.102000

2285210,208,Nuggets_Thunder,261,156.0,24.0,812.0,2015-02-16 13:01:14.102000

2285051,208,Pacers_Thunder,501,84.0,17.0,524.0,2015-02-16 13:01:14.102000

2285464,208,76ers_Thunder,590,76.0,16.0,701.0,2015-02-16 13:01:14.102000

2284898,208,Raptors_Thunder,503,134.0,24.0,840.0,2015-02-16 13:01:14.102000

2284895,208,Clippers_Thunder,879,132.0,32.0,2036.0,2015-02-16 13:01:14.103000

2285124,208,Timberwolves_Thunder,447,161.0,24.0,554.0,2015-02-16 13:01:14.103000

2285243,208,Bulls_Thunder,538,196.0,79.0,2036.0,2015-02-16 13:01:14.103000

2285592,208,Celtics_Thunder,513,154.0,31.0,671.0,2015-02-16 13:01:14.103000

2284900,208,Hawks_Thunder,341,186.0,52.0,709.0,2015-02-16 13:01:14.103000

2285530,208,Heat_Thunder,310,191.5,50.0,1002.0,2015-02-16 13:01:14.103000

2284893,208,Lakers_Thunder,748,127.0,25.0,2148.0,2015-02-16 13:01:14.103000

2285386,208,Mavericks_Thunder,781,150.0,25.0,2142.0,2015-02-16 13:01:14.104000

2285041,208,Rockets_Thunder,732,146.5,43.0,840.0,2015-02-16 13:01:14.104000

2284990,208,Spurs_Thunder,868,149.0,45.0,890.0,2015-02-16 13:01:14.104000

2285886,208,Kings_Thunder,653,140.0,32.0,700.0,2015-02-16 13:01:14.104000

2285839,208,Trail Blazers_Thunder,759,125.0,25.0,700.0,2015-02-16 13:01:14.104000

2285812,256,Grizzlies_Trail Blazers,362,111.0,40.0,7241.0,2015-02-16 13:01:14.227000

2285818,256,Spurs_Trail Blazers,427,85.0,31.0,5569.0,2015-02-16 13:01:14.228000

2285817,256,Thunder_Trail Blazers,470,157.0,62.0,7241.0,2015-02-16 13:01:14.228000

2285796,256,Mavericks_Trail Blazers,744,71.0,24.0,5569.0,2015-02-16 13:01:14.228000

2285815,256,Rockets_Trail Blazers,753,82.0,28.0,7241.0,2015-02-16 13:01:14.229000

2285824,256,Pistons_Trail Blazers,544,92.0,29.0,7370.0,2015-02-16 13:01:14.229000

2285984,256,Warriors_Trail Blazers,376,148.0,57.0,7241.0,2015-02-16 13:01:14.229000

2285846,256,Nuggets_Trail Blazers,624,105.0,33.0,5569.0,2015-02-16 13:01:14.229000

2285794,256,Suns_Trail Blazers,742,66.5,18.0,7370.0,2015-02-16 13:01:14.229000

2285849,256,Clippers_Trail Blazers,845,91.0,29.0,7370.0,2015-02-16 13:01:14.230000

2285841,256,Pelicans_Trail Blazers,629,108.0,29.0,7370.0,2015-02-16 13:01:14.230000

2285848,256,Timberwolves_Trail Blazers,742,440.66,18,7370,2015-02-16 13:01:14.230000

2285784,256,Jazz_Trail Blazers,755,82.0,28.0,7370.0,2015-02-16 13:01:14.230000

2285854,188,Trail Blazers_Jazz,176,49.0,25.0,785.0,2015-02-16 13:01:14.338000

2284980,188,Spurs_Jazz,238,33.5,10.0,480.0,2015-02-16 13:01:14.338000

2284967,188,Lakers_Jazz,363,54.0,11.0,955.0,2015-02-16 13:01:14.339000

2284966,188,Bucks_Jazz,382,47.5,13.0,1582.0,2015-02-16 13:01:14.339000

2285698,188,Knicks_Jazz,407,51.0,7.0,1436.0,2015-02-16 13:01:14.339000

